Police Station,Year,Type,Date,Time,Place,Latitude,Longitude,Hour,Time_Category,Is_Night,Crime_Category,Is_Violent
Hanumantha Nagar,2018.0,2 wheeler theft,2018-01-06 00:00:00.000,13:30:00,"Infornt of House No
819/1/5,14th Cross,
Jayanagar 7th Block,
Bengaluru City,",12.926974,,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-05-06 00:00:00.000,12:30:00,"Infornt of House No
48/6,25th B cross,4th Main,
Karisandra, Banashankari
2nd stage, Bengaluru City,",12.926717,77.571633,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-06-06 00:00:00.000,11:30:00,"In front of No-05, R K
Layout, 80 feet road,
Padmanabha Nagar,
Bengaluru City",12.926717,,11.0,Morning,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-08-06 00:00:00.000,12:00:00,"In Front Of House
No-35, 15 th Main, 19th
Cross, Padmanabha Nagar,
Bengaluru City,",12.926717,,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-06-13 00:00:00.000,13:00:00,"5Th Cross, Teachers
Colony,Opp Near Indira
Canteen, Banashankari 2nd
Stage, Bengaluru City",12.914119,77.0567102,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-06-19 00:00:00.000,11:00:00,"Infornt of House No
9/100.3rd Cross,, Near
Ananjaya Temple Road, 6th
Block Jayanagar, Bengaluru
City,",12.909253,,11.0,Morning,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-06-22 00:00:00.000,11:40:00,"Infornt of House No
133.Varchasvi,, Near
Prhan school, 6th Cross,
Padmanabahanagar,
Bengaluru City,",12.971599,,11.0,Morning,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-06-25 00:00:00.000,10:45:00,"Opp Aiyengar
Bakery,NU Hospital Road,
Padmanabhanagar,
Bengaluru City,",12.917888,77.555785,10.0,Morning,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-06-26 00:00:00.000,10:30:00,"Infornt of House No
30.24th A Cross, 6th Main,
Karesandra,Banashankari
2nd stage, Bengaluru City,",13.000578,77.544693,10.0,Morning,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-06-30 00:00:00.000,09:45:00,"Infront of House No
29,Ta silk Farm,5th Main,
Basavanagudi, Bengaluru
City,",13.000578,77.544693,9.0,Morning,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-06-07 00:00:00.000,13:30:00,"Infront of House No
470,3rd Cross,
Shhrinagar,TR Nagar, Bengaluru City,",13.019965,77.596145,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-07-07 00:00:00.000,14:00:00,"Infront of House No
673/c-1,12th cross,
Jayanagar 7th Block,
Bengaluru City,",12.924048,77.575334,14.0,Afternoon,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-12-07 00:00:00.000,11:40:00,"Infront of Swadista
Hotel, 21st
Main.Banashankari 2nd
stage, Bengaluru City,",12.924048,77.575334,11.0,Morning,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-07-15 00:00:00.000,14:30:00,"Infornt of house No-58,
2nd Main,3rd Cross,
Thyagaraja nagar,
Bengaluru City,",,,14.0,Afternoon,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-07-24 00:00:00.000,17:15:00,"Infornt of House No
131.1st Main, Ganesh
Mandira road,
Thyagarajanagar,
Bengaluru City,",12.5523,77.3431,17.0,Evening,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-07-27 00:00:00.000,09:30:00,"Infont of House No 07, 9th main road Yarabha Nagar BSK 2nd Stage, B-70",,,9.0,Morning,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-02-08 00:00:00.000,17:00:00,"Infornt of House No
96.Byrappa Block,
Thayagarajanagar,
Bengaluru City,",,,17.0,Evening,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-07-08 00:00:00.000,12:30:00,"In front Of Sevakshetra
Hospital, 27th Cross
Banashankari 2nd Stage,
Bengaluru City,",12.821709,77.572062,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-08-08 00:00:00.000,16:45:00,"In Front Of No-1484/B,
24th Main,, 27th Cross
Banashankari 2nd Stage,
Bengaluru City,",12.923099,77.563107,16.0,Afternoon,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-08-19 00:00:00.000,11:45:00,"Parking Place, BDA
Complex, Banashankari 2nd
Stage, Bengaluru City,",12.925182,77.564736,11.0,Morning,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-06-09 00:00:00.000,14:00:00,"in Front of No-261/7,
Near Anjaneya Temple,
Thyagarajanagar",12.93307,77.56703,14.0,Afternoon,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-02-10 00:00:00.000,10:00:00,"In front of No-3496, 2nd
Cross 9th Main, Kaveri
Nagar BSK 2nd Stage,
Bengaluru City,",12.91986,77.56931,10.0,Morning,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-10-15 00:00:00.000,12:20:00,"No-123, 4th Cross, RK
Layout, Padmanabhanagar,
Bengaluru City,",12.91616,77.55915,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-10-24 00:00:00.000,10:30:00,"Near Balambika Temple
Cross Road, Shashtrinagar,
Bengaluru City,",13.02049,77.615822,10.0,Morning,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-10-24 00:00:00.000,17:00:00,"In Front of House
No-48/5 24th B Main Road,
Karisandra, Bengaluru City,",12.91616,77.55915,17.0,Evening,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-10-29 00:00:00.000,16:30:00,"Infornt of House No
532,2nd main, Shrinagar,
TR Nagar, Bengaluru City,",12.91616,77.55915,16.0,Afternoon,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-11-16 00:00:00.000,13:05:00,"No-65, Rion Dipo
Bulding 2nd Main,2nd
Cross,, Behind Samph
Angadi, Thyagarajanagar,
Bengaluru City,",12.98779,77.56357,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-11-27 00:00:00.000,19:00:00,"In Frount Of No-4/2,1st
Floor,6th Cross, 3rd Main,
Kadirenahalli, Bengaluru
City,",12.98779,77.56357,19.0,Evening,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-01-12 00:00:00.000,15:30:00,"In front No-399,
Yashaswini, 10th Cross, 9th
Main, Padmanabhanagar,
Bengaluru City,",12.91796,77.558434,15.0,Afternoon,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-12-31 00:00:00.000,17:00:00,"In front No 3633,4th
Cross, 9th Main,
Banashankari 2nd stage,
Bengaluru City,",12.91796,77.558434,17.0,Evening,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-12-31 00:00:00.000,18:30:00,"Infornt of House No
246,3rd Main,
Padmanabhanagar,
Bengaluru City,",12.92996,77.559454,18.0,Evening,0,Property,0
Hanumantha Nagar,2018.0,2 wheeler theft,2018-05-30 00:00:00.000,07:00:00,"Nethaji Road, Thyagaraja Nagar B-28",18.4516,73.81025,7.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-05-01 00:00:00.000,12:15:00,"In fornt house No
623,3rd Main, Kadirenahally
park, Banashankari 2nd
stage, Bengaluru City,",12.92996,77.559454,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-10-01 00:00:00.000,18:15:00,"in front Of No-36, 3rd
Main, 6th Cross, Bhavani Nagar Banashankari 2nd
Stage, Bengaluru City,",12.92209,77.57321,18.0,Evening,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-12-01 00:00:00.000,19:00:00,"No-471, 22nd Cross,,
Banashankari 2nd Stage,
Bengaluru City,",12.92423,77.57196,19.0,Evening,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-01-29 00:00:00.000,18:00:00,"Ashwa Motors, No-311,
Ring Road, 4th Phase, 7th
Block, Banashankari 3rd
Stage, Bengaluru City,",38.256579,85.630154,18.0,Evening,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-01-30 00:00:00.000,12:30:00,"In front Of No-199/1, 4th
Cross,, Jayanagar 7th
Block, Bengaluru City,",12.92087,77.57401,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-01-02 00:00:00.000,13:45:00,"Aroma Bakery, 13th
Cross, Raghavendra
Layout, Padmanabha
Nagar, Bengaluru City,",,,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-08-02 00:00:00.000,16:40:00,"In front Of No-93,
Saraswhi Nilaya 1st
Cross,, Kadirenahalli BSK
2nd Stage, Bengaluru City,",12.91429,77.56558,16.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-09-02 00:00:00.000,11:00:00,"Near SBM Bank
Venkesh Das Road, 10th
Cross, Padmanabhanagar,
Bengaluru City,",12.91827,77.55868,11.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-02-14 00:00:00.000,19:30:00,"No-491, 20th Cross,
13th Main Road,
Banashankari 2nd Stage,
Near Post Office, Bengaluru
City,",12.92574,77.56963,19.0,Evening,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-02-21 00:00:00.000,18:15:00,"In frot of No-227/19-1,
Byrappa Block, Near
Dodda, Anjaneya Tepmle,
Thayagaraj Nagar,
Bengaluru City,",13.085093,80.212396,18.0,Evening,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-02-25 00:00:00.000,10:30:00,"Infront Of Jayamma
House, 15th Cross, Kaveri Nagar, BSK 2nd Stage,
Bengaluru City,",12.92889,77.57237,10.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-02-28 00:00:00.000,13:00:00,"In front Of No-101/102,
7th Cross,, Bhavani Nagar,
Banashankari 2nd Stage,
Bengaluru City,",12.91768,77.56777,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-09-03 00:00:00.000,12:00:00,"In Front Of No-50, 4th
Cross, Near Ganesh
Temple, Kadirenahalli New
Colony, BSK 2nd Stage,
Bengaluru City,",12.96557,77.60625,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-12-03 00:00:00.000,13:00:00,"In Front Of No-3856, 24th Main, 36th Cross,,
Banashankari 2nd Stage,
Bengaluru City,",12.96557,77.60625,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-03-14 00:00:00.000,13:45:00,"In front Of NO-109A,
13th Cross, 22nd Main,,
Raghavendra Layout,
Padmanabhanagar,
Bengaluru City,",12.96557,77.60625,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-03-20 00:00:00.000,15:45:00,"In frount Of No-42, C/o
Bhari House, 1st Main,
Sapalamma Temple Road,
Kadirenahalli,BSK 2nd
Stage, Bengaluru City,",12.96557,77.60625,15.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-03-20 00:00:00.000,18:30:00,"Near Kadirenahalli Lorry
Stand,, Banashankari 2nd
Stage, Bengaluru City,",12.96557,77.60625,18.0,Evening,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-03-22 00:00:00.000,13:00:00,"In front Of No-1738, 31st
Cross, 12th Main, BSK 2nd
Stage, Bengaluru City,",12.92281,77.57143,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-03-23 00:00:00.000,10:45:00,"In Front Of No-388, 2nd
Cross, Bhavani Nagar, Bsk
2nd Stage, Bengaluru City,",12.94302,77.547234,10.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-03-24 00:00:00.000,14:55:00,"In Front Of
Umamaheshwari Chowtry,
K.R Road, Jayanagar 7th
Block, Bengaluru City,",13.01015,77.54377,14.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-03-26 00:00:00.000,13:00:00,"In Front No-161, Bilal
Masjid, Neharu Colony,
Bhavani Nagar
Banashankari 2nd Stage,
Bengaluru City,",12.91613,77.56717,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-02-04 00:00:00.000,12:20:00,"In Front Of No-33, R K
Layout, 9th Main,
Padmanabhanagar,
Bengaluru City,",12.91374,77.55816,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-04-15 00:00:00.000,11:45:00,"In Front Of House
No-50,Skanda 14th Cross,
20Th MaIN,
Padmanabhanagar,
Bengaluru City,",12.95588,77.53172,11.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-09-05 00:00:00.000,19:30:00,"In fornt Of Our School
26th Cross,, Banashankari
2nd Stage, Bengaluru City,",12.97194,77.59369,19.0,Evening,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-10-05 00:00:00.000,11:45:00,"In Fromt of No-158, 1st
Cross, 1st Main,
Ramakrishna Block,
Thyagaraj Nagar, Bengaluru
City,",12.90525,77.56858,11.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-05-13 00:00:00.000,10:00:00,"In Frount House
No-612, 10th Cross, 17th
Main, Padmanabhanagar,
Bengaluru City,",12.91676,77.56088,10.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-02-06 00:00:00.000,11:00:00,"In Front Of No-110, 5th
Cross, CT Bed,
Banashankari 2nd Stage,
Bengaluru City,",12.90054,77.5548,11.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-05-29 00:00:00.000,10:00:00,"In frount of Sri Sai PG,
K.R Road,MM Industries,
Shastri Nagar, Bengaluru
City,",17.37068,78.56181,10.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-05-31 00:00:00.000,12:00:00,"In Front Of NO-2402,
22nd Cross, 8th Main,
Banashankari 2nd Stage,
Bengaluru City,",12.92444,77.57102,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-08-06 00:00:00.000,12:30:00,"In Front of
no-13,Varaniddhi 15 th
Main,6 th Cross, R.K
layout,Padmanabhanagar,
Bengaluru City,",12.91418,77.558197,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-12-06 00:00:00.000,11:40:00,"In front Of No-207, GS
Residency, PG For Men,
Near, 31st Cross, 9th Main
BSK 2nd Stage, Bengaluru
City,",12.91961,77.56911,11.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-06-27 00:00:00.000,11:55:00,"Front of House No-3/1,
9th main Road,
Banashankari 2nd stage,
Bengaluru City,",12.92062,77.5693,11.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-03-07 00:00:00.000,11:00:00,"In Front Of No-26/A, 5th
Main, 10th Cross,, RK
Layout, Padmanabhanagar,
Bengaluru City,",12.91389,77.55691,11.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-06-07 00:00:00.000,17:30:00,"Front of bdacomplex
parking place,
Banaashankari 2nd Stage,
Bengaluru City,",12.92285,77.5698,17.0,Evening,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-07-20 00:00:00.000,13:30:00,"In Frount Of House
No-5, Shri Rama Road,
Thyagaraja Nagara,
Bengaluru City,",18.4516,73.81025,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-07-08 00:00:00.000,10:40:00,"In Front Of No-73, 2nd
Cross, Swami Vivekananda
Road, Thyagaraja Nagara,Bengaluru City,",13.0001841,77.708389,10.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-10-08 00:00:00.000,12:30:00,"In Front of SLV Hotel
24th Cross, Banashankari
2nd Stage, Bengaluru City,",12.92432,77.5656,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-08-13 00:00:00.000,17:15:00,"In Front Of No-14, Sri
Raksha, 4th Main Road,Oba, Ta Silk Farm
Basavanagudi PS,
Bengaluru City,",12.93467,77.57411,17.0,Evening,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-08-14 00:00:00.000,13:30:00,"In Front Of No-130,
Sindhur, 2nd Block,,
Ganesh Mandir Road,
Thyagaraja Nagar,
Bengaluru City,",18.62541,73.86646,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-08-17 00:00:00.000,11:30:00,"Front of Shop
No-1616,30 Th Main,,
Banashankari 2nd Stage,
Bengaluru City,",12.92534,77.56083,11.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-08-20 00:00:00.000,11:00:00,"Front Of House No.3757
9Th Main Road Near.,
Mekka Masidi Kaveri Nagar
Banashankari 2 Nd Stage,
Bengaluru City,",13.03997,80.15908,11.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-08-22 00:00:00.000,10:15:00,"In front Of No-70,
Muneshwara Provison
Store, 8th Cross,
Mariyamma Temple Street,
BSK 2nd Stage, Bengaluru
City,",50.663757,10.673568,10.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-08-23 00:00:00.000,13:45:00,"In Front Of No-2, 1st
Cross, 2nd Main, 2nd Block,
Thyagaraja nagar,
Bengaluru City,",12.99796,77.62866,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-08-24 00:00:00.000,11:30:00,"Front Of House No-31.2
Nd Cross,2Nd Main,KS
Colony, Tyagarajanagar
Banashankari 2 Nd Stage,
Bengaluru City,",12.97609,80.18514,11.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-08-27 00:00:00.000,10:00:00,"No-121, 13th Cross,
22nd Main, Raghavendra
Layout, Padmanabhanagar,
Bengaluru City,",13.15679,80.29615,10.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-08-27 00:00:00.000,14:00:00,"In Front Of Prakruti
Youth Hostel, No-493/J, 8th
Cross, 7th Block Jayanagar,
Bengaluru City,",12.99796,77.62866,14.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-08-28 00:00:00.000,10:45:00,"In Front Of No-152, Vivekananda Road,
Thyagaraja Nagara 2nd
Block, Bengaluru City,",12.93482,77.569601,10.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-09-10 00:00:00.000,17:00:00,"In Front Of No-261/1/6,
3rd Main, Byrappa Block,
Thyagaraja nagar,
Bengaluru City,",33.26312,151.53749,17.0,Evening,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-04-11 00:00:00.000,17:30:00,"III)In Front Of BendaKaluru
Biriyani Hotel 4th Cross,
Subramanyapur Main
road,Kadirenahalli, Bengaluru City,",53.026451,2.72429,17.0,Evening,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-11-11 00:00:00.000,11:00:00,"Opp Vijay Bank
Uttarahalli Main Road,
Padmanabhanagar,
Bengaluru City,",13.014,77.65938,11.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-11-13 00:00:00.000,10:30:00,"Front Of House
No-13,Beyond Mariyamma
Temple,, Kadirenahalli
Banaashankari 2nd Stage,
Bengaluru City,",53.026451,2.72429,10.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-11-14 00:00:00.000,17:00:00,"Front Of House No-33 2Nd Cross,9ThMain R.K
Layout, Padmanabhanagar,
Bengaluru City,",12.91639,77.56013,17.0,Evening,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-11-18 00:00:00.000,16:30:00,"In Front Of House
No-3881 23rd Main, 35th
Cross, Banashankari 2nd
stage, Bengaluru City,",40.71973,111.83444,16.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-11-23 00:00:00.000,11:00:00,"Infront Of No-10/472,
Bhavaninagar, 100 Feet
Ring, Banasahankri 2nd
Stage, Bengaluru City,",12.92579,77.54982,11.0,Morning,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-11-20 00:00:00.000,18:00:00,"Near Banashankari Bus
Stop In front Of Ganesh,
Temple, BSK 2nd Stage,
Bengaluru City,",12.92285,77.5698,18.0,Evening,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-11-24 00:00:00.000,15:10:00,"In Front Of No-42/A, 7Th
Cross, Gururaja Layout,
Padmanabhanagar,
Bengaluru City,",12.92046,77.554802,15.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-11-25 00:00:00.000,13:30:00,"Subramanyapur Main
Road, Near Banashankari
Temple, Banashankari 2nd
Stage, Bengaluru City,",12.92142,77.56657,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-09-12 00:00:00.000,13:30:00,"In Front Of No-45/1, 1st
Cross, Obalappa Garden,
Ta Silk farm,
Basavanagudi, Bengaluru",53.87903,2.76644,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-12-16 00:00:00.000,12:15:00,"Infront of No-13/33, 1st
Floor, SMS Arced,11Cross,
Raghavendra Layout,
Padmanabhanagar,
Bengaluru City,",53.02638,2.72447,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-12-18 00:00:00.000,12:00:00,"In Front Of No-2834, 5th
Main,, BSK 2nd Stage,
Bengaluru City,",12.34975,76.6163,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2019.0,2 wheeler theft,2019-12-19 00:00:00.000,13:00:00,"In Front Of No-16, 5th B
Main, Ta Silk Farm,
Yadiyuru, Bengaluru City,",12.93377,77.57457,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-08-01 00:00:00.000,16:00:00,"No 365, 7th cross Arekempanahalli Jayanagar 1st Block Bengaluru.",12.946042,77.593699,16.0,Afternoon,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-09-01 00:00:00.000,10:30:00,Near Abhaya Hospital Jayanagar 1st Block Bengaluru.,12.946392,77.594947,10.0,Morning,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-10-01 00:00:00.000,16:30:00,"No 256, K.M.Colony Jayanagar 1st Block Bengaluru.",12.9446676,77.592128,16.0,Afternoon,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-01-26 00:00:00.000,11:30:00,"Near House no 172, 1st Cross Dayananda nagar Siddapura Jayanagar 1st Block Bengaluru.",12.944736,77.593505,11.0,Morning,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-01-31 00:00:00.000,11:15:00,"No 27/3, 4th main 2nd Cross Byrasandra Jayanagar 1st Block Bengaluru.",12.934233,77.591216,11.0,Morning,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-09-02 00:00:00.000,12:30:00,"Near No 303, 4th main 10th cross 1st Block East Byrasandra Jayanagar 1st Block Bengaluru.",12.931844,77.591428,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-04-03 00:00:00.000,16:30:00,"Near House No 196, 9th cross, 8th main 2nd Block Jayanagar Bengaluru.",12.939428,77.58285,16.0,Afternoon,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-03-13 00:00:00.000,09:45:00,"Near House no 391, 6th cross, K.M.Colony Siddapura Jayanagar 1st Block Bengaluru.",12.9446676,77.592128,9.0,Morning,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-03-23 00:00:00.000,13:15:00,No 128/1 K.M.Colony Siddapura Jayanagar 1st Block Bengaluru.,12.9446676,77.592128,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-02-04 00:00:00.000,12:00:00,Infront of Emeergency ward Nimhans Hospital Bengaluru.,12.940355,77.594182,12.0,Afternoon,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-05-21 00:00:00.000,13:30:00,Near BBMP Office Jayanagar 2nd Block Bengaluru.,12.939417,77.583817,13.0,Afternoon,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-05-29 00:00:00.000,15:30:00,"Near No 26, Mountain Street Jayanagar 1st Block Bengaluru.",12.935505,77.587229,15.0,Afternoon,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-06-06 00:00:00.000,15:45:00,"No 41, 7th cross, Someshwarangar jayanagar 1st Block Bengaluru.",12.942883,77.592583,15.0,Afternoon,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-08-06 00:00:00.000,10:00:00,"No 36, 3rd cross, Someshwaranagar Jayanagar 1st Block Bengaluru.",12.941547,77.593379,10.0,Morning,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-09-06 00:00:00.000,17:00:00,"Infront of House No 392, 6th main K.M.Colony Jayanagar 1st Block Bengaluru.",12.9446676,77.592128,17.0,Evening,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-06-13 00:00:00.000,11:30:00,Near Ashokapillar Jayanagar 2nd Block Bengaluru.,12.943581,77.585101,11.0,Morning,0,Property,0
Hanumantha Nagar,2015.0,2 wheeler theft,2015-06-16 00:00:00.000,14:30:00,"No 3, Near S.K.School 7th cross, Someshwaranagar Jayanagar 1st Block Bengaluru.",12.943587,77.591066,14.0,Afternoon,0,Property,0
